,reporting_type,ring_id,dt,time,layer_1_vout,layer_1_concentration,layer_1_setpoint,layer_2_vout,layer_2_concentration,layer_2_setpoint,wind_speed,wind_direction,sector,O3_on,leaf_wetness,file_source,number_of_records,Range_flag,evaluator,replacement_value,explanation
758037,M,0,8/5/2019,5:16:50,0,1080,600,0,0,0,0,84,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
758038,M,0,8/5/2019,5:17:50,0,1061,600,0,0,0,0,84,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
758039,M,0,8/5/2019,5:18:50,0,1057,600,0,0,0,0,84,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
758040,M,0,8/5/2019,5:19:50,0,1050,600,0,0,0,0,84,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
758041,M,0,8/5/2019,5:20:50,0,1044,600,0,0,0,0,84,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
758042,M,0,8/5/2019,5:21:50,0,1053,600,0,0,0,0,84,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
758043,M,0,8/5/2019,5:22:50,0,1073,600,0,0,0,0,84,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
758044,M,0,8/5/2019,5:23:50,0,1064,600,0,0,0,0,84,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
758045,M,0,8/5/2019,5:24:50,0,1031,600,0,0,0,0,98,2,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080519.csv,1440,layer_1_concentration,,,
761809,M,0,8/8/2019,16:22:23,3.78,1062,600,0,0,0,1.7,340,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080819.csv,905,layer_1_concentration,,,
761813,M,0,8/8/2019,16:26:23,2.63,1055,600,0,0,0,1.3,274,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080819.csv,905,layer_1_concentration,,,
761815,M,0,8/8/2019,16:28:23,1.69,1102,600,0,0,0,0.3,309,8,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080819.csv,905,layer_1_concentration,,,
762847,M,0,8/9/2019,23:39:57,0,1092,600,0,0,0,0,70,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762848,M,0,8/9/2019,23:40:57,0,1146,600,0,0,0,0,70,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762849,M,0,8/9/2019,23:41:57,0,1156,600,0,0,0,0,80,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762850,M,0,8/9/2019,23:42:57,0,1129,600,0,0,0,0,86,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762851,M,0,8/9/2019,23:43:57,0,1093,600,0,0,0,0,86,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762852,M,0,8/9/2019,23:44:57,0,1060,600,0,0,0,0,90,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762854,M,0,8/9/2019,23:46:57,0,1062,600,0,0,0,0,103,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762855,M,0,8/9/2019,23:47:57,0,1074,600,0,0,0,0,228,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762856,M,0,8/9/2019,23:48:57,0,1067,600,0,0,0,0,229,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762857,M,0,8/9/2019,23:49:57,0,1055,600,0,0,0,0,240,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762858,M,0,8/9/2019,23:50:57,0,1057,600,0,0,0,0,229,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762859,M,0,8/9/2019,23:51:57,0,1061,600,0,0,0,0.1,226,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762860,M,0,8/9/2019,23:52:57,0,1071,600,0,0,0,0.2,218,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762861,M,0,8/9/2019,23:53:57,0,1070,600,0,0,0,0.1,214,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762862,M,0,8/9/2019,23:54:57,0,1032,600,0,0,0,0,217,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762863,M,0,8/9/2019,23:55:57,0,1013,600,0,0,0,0,219,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762864,M,0,8/9/2019,23:56:57,0,1006,600,0,0,0,0,216,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762865,M,0,8/9/2019,23:57:57,0,1022,600,0,0,0,0,218,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762866,M,0,8/9/2019,23:58:57,0,1022,600,0,0,0,0,216,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_080919.csv,1019,layer_1_concentration,,,
762869,M,0,8/10/2019,0:01:57,0,1002,600,0,0,0,0.5,239,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762904,M,0,8/10/2019,0:36:57,0,1005,600,0,0,0,0,12,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762905,M,0,8/10/2019,0:37:57,0,1023,600,0,0,0,0,12,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762906,M,0,8/10/2019,0:38:57,0,1039,600,0,0,0,0,12,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762907,M,0,8/10/2019,0:39:57,0,1059,600,0,0,0,0,58,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762908,M,0,8/10/2019,0:40:57,0,1075,600,0,0,0,0,168,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762909,M,0,8/10/2019,0:41:57,0,1067,600,0,0,0,0,183,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762910,M,0,8/10/2019,0:42:57,0,1071,600,0,0,0,0,196,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762911,M,0,8/10/2019,0:43:57,0,1089,600,0,0,0,0,192,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762912,M,0,8/10/2019,0:44:57,0,1091,600,0,0,0,0,192,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762913,M,0,8/10/2019,0:45:57,0,1052,600,0,0,0,0,190,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762914,M,0,8/10/2019,0:46:57,0,1033,600,0,0,0,0,183,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762915,M,0,8/10/2019,0:47:57,0,1055,600,0,0,0,0,132,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762916,M,0,8/10/2019,0:48:57,0,1148,600,0,0,0,0,126,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762917,M,0,8/10/2019,0:49:57,0,1129,600,0,0,0,0,118,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762918,M,0,8/10/2019,0:50:57,0,1187,600,0,0,0,0,119,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762919,M,0,8/10/2019,0:51:57,0,1152,600,0,0,0,0,121,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762920,M,0,8/10/2019,0:52:57,0,1148,600,0,0,0,0,127,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762921,M,0,8/10/2019,0:53:57,0,1139,600,0,0,0,0,111,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762922,M,0,8/10/2019,0:54:57,0,1182,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762923,M,0,8/10/2019,0:55:57,0,1147,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762924,M,0,8/10/2019,0:56:57,0,1121,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762925,M,0,8/10/2019,0:57:57,0,1101,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762926,M,0,8/10/2019,0:58:57,0,1073,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762927,M,0,8/10/2019,0:59:57,0,1070,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762928,M,0,8/10/2019,1:00:57,0,1118,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762929,M,0,8/10/2019,1:01:57,0,1135,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762930,M,0,8/10/2019,1:02:57,0,1150,600,0,0,0,0,100,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762931,M,0,8/10/2019,1:03:57,0,1158,600,0,0,0,0,115,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762932,M,0,8/10/2019,1:04:57,0,1158,600,0,0,0,0,130,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762933,M,0,8/10/2019,1:05:57,0,1170,600,0,0,0,0,130,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762934,M,0,8/10/2019,1:06:57,0,1171,600,0,0,0,0,131,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762935,M,0,8/10/2019,1:07:57,0,1185,600,0,0,0,0,131,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762936,M,0,8/10/2019,1:08:57,0,1161,600,0,0,0,0,130,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762937,M,0,8/10/2019,1:09:57,0,1139,600,0,0,0,0,128,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762938,M,0,8/10/2019,1:10:57,0,1130,600,0,0,0,0,131,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762939,M,0,8/10/2019,1:11:57,0,1121,600,0,0,0,0,130,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762940,M,0,8/10/2019,1:12:57,0,1071,600,0,0,0,0,213,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762941,M,0,8/10/2019,1:13:57,0,1058,600,0,0,0,0,222,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762942,M,0,8/10/2019,1:14:57,0,1073,600,0,0,0,0,314,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762943,M,0,8/10/2019,1:15:57,0,1098,600,0,0,0,0,327,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762944,M,0,8/10/2019,1:16:57,0,1061,600,0,0,0,0,335,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762945,M,0,8/10/2019,1:17:57,0,1038,600,0,0,0,0,346,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762946,M,0,8/10/2019,1:18:57,0,1002,600,0,0,0,0.3,352,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762979,M,0,8/10/2019,1:51:57,0,1015,600,0,0,0,0,262,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762984,M,0,8/10/2019,1:56:57,0,1028,600,0,0,0,0,260,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762985,M,0,8/10/2019,1:57:57,0,1259,600,0,0,0,0,261,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762986,M,0,8/10/2019,1:58:57,0,1171,600,0,0,0,0,260,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762987,M,0,8/10/2019,1:59:57,0,1054,600,0,0,0,0,261,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762988,M,0,8/10/2019,2:00:57,0,1030,600,0,0,0,0,30,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
762989,M,0,8/10/2019,2:01:57,0,1028,600,0,0,0,0,30,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763027,M,0,8/10/2019,2:39:57,0,1004,600,0,0,0,0.1,331,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763028,M,0,8/10/2019,2:40:57,0,1008,600,0,0,0,0,305,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763029,M,0,8/10/2019,2:41:57,0,1025,600,0,0,0,0,299,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763030,M,0,8/10/2019,2:42:57,0,1032,600,0,0,0,0,293,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763031,M,0,8/10/2019,2:43:57,0,1026,600,0,0,0,0,317,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763032,M,0,8/10/2019,2:44:57,0,1019,600,0,0,0,0,338,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763033,M,0,8/10/2019,2:45:57,0,1040,600,0,0,0,0,337,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763034,M,0,8/10/2019,2:46:57,0,1047,600,0,0,0,0,356,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763035,M,0,8/10/2019,2:47:57,0,1034,600,0,0,0,0,351,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763036,M,0,8/10/2019,2:48:57,0,1027,600,0,0,0,0,327,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763037,M,0,8/10/2019,2:49:57,0,1024,600,0,0,0,0,331,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763038,M,0,8/10/2019,2:50:57,0,1029,600,0,0,0,0,329,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763039,M,0,8/10/2019,2:51:57,0,1029,600,0,0,0,0,354,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763040,M,0,8/10/2019,2:52:57,0,1013,600,0,0,0,0,22,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763041,M,0,8/10/2019,2:53:57,0,1027,600,0,0,0,0,37,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763042,M,0,8/10/2019,2:54:57,0,1090,600,0,0,0,0,22,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763043,M,0,8/10/2019,2:55:57,0,1066,600,0,0,0,0,22,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763044,M,0,8/10/2019,2:56:57,0,1040,600,0,0,0,0,17,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763045,M,0,8/10/2019,2:57:57,0,1040,600,0,0,0,0,334,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763046,M,0,8/10/2019,2:58:57,0,1025,600,0,0,0,0,322,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763047,M,0,8/10/2019,2:59:57,0,1011,600,0,0,0,0,356,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763048,M,0,8/10/2019,3:00:57,0,1003,600,0,0,0,0.2,39,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763049,M,0,8/10/2019,3:01:57,0,1032,600,0,0,0,0.4,12,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
763052,M,0,8/10/2019,3:04:57,0,1009,600,0,0,0,0.5,8,7,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764077,M,0,8/10/2019,20:10:58,0,1019,600,0,0,0,0,29,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764078,M,0,8/10/2019,20:11:58,0,1009,600,0,0,0,0,44,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764079,M,0,8/10/2019,20:12:58,0,1038,600,0,0,0,0,49,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764080,M,0,8/10/2019,20:13:58,0,1043,600,0,0,0,0,48,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764081,M,0,8/10/2019,20:14:58,0,1242,600,0,0,0,0,44,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764082,M,0,8/10/2019,20:15:58,0,1050,600,0,0,0,0,44,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764083,M,0,8/10/2019,20:16:58,0,1012,600,0,0,0,0,48,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764084,M,0,8/10/2019,20:17:58,0,1111,600,0,0,0,0,48,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764085,M,0,8/10/2019,20:18:58,0,1215,600,0,0,0,0,48,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764086,M,0,8/10/2019,20:19:58,0,1242,600,0,0,0,0,48,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764087,M,0,8/10/2019,20:20:58,0,1183,600,0,0,0,0,48,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764088,M,0,8/10/2019,20:21:58,0,1164,600,0,0,0,0,55,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764089,M,0,8/10/2019,20:22:58,0,1155,600,0,0,0,0,55,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764090,M,0,8/10/2019,20:23:58,0,1156,600,0,0,0,0,55,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764091,M,0,8/10/2019,20:24:58,0,1157,600,0,0,0,0,55,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764092,M,0,8/10/2019,20:25:58,0,1148,600,0,0,0,0,55,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764093,M,0,8/10/2019,20:26:58,0,1167,600,0,0,0,0,55,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764094,M,0,8/10/2019,20:27:58,0,1170,600,0,0,0,0,7,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764095,M,0,8/10/2019,20:28:58,0,1128,600,0,0,0,0,2,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
764107,M,0,8/10/2019,20:40:58,0,1028,600,0,0,0,0,15,5,0,0.01,\\commons2.life.illinois.edu\soyface_fumigation_data\2019\/raw_data/R9/Avg_081019.csv,1439,layer_1_concentration,,,
